year_month,intersection_id,source_observations,valid_observations,mean_15min_volume,median_15min_volume,total_volume_estimate,mean_detector_coverage,expected_full_month_observations,temporal_coverage,name_fa,gis_id
2019-04,1054,2879,2877.0,448.7170663885992,564.0,1290959.0,1.0,2880,0.9989583333333333,هشت بهشت گلزار,1051.0
2019-04,1057,2879,2879.0,605.3125699447725,744.444444,1742694.888871,0.9583188607155262,2880,0.9996527777777777,صغير وليعصر,1050.0
2019-04,1058,2879,2106.0,398.78858024691357,488.0,839848.75,0.9999050332383667,2880,0.73125,پل سرهنگ,1192.0
2019-04,1059,2879,2878.0,326.4207783182766,391.5,939439.0,1.0,2880,0.9993055555555556,پل تمدن,
2019-04,1065,2879,2876.0,445.18383667802505,541.285714,1280348.714286,0.7785893111961056,2880,0.9986111111111111,,
2019-04,1066,2879,2876.0,564.7849496352574,651.0,1624321.515151,0.9998840984005564,2880,0.9986111111111111,حمزه هشت بهشت,
2019-04,1067,2879,2875.0,819.1922318845218,854.0,2355177.666668,0.9991652173913043,2880,0.9982638888888888,,
2019-04,1068,2879,2879.0,565.5557981438,681.0,1628235.142856,0.9951806182702327,2880,0.9996527777777777,جي صيادشيرازي,1213.0
2019-04,1069,2879,2879.0,645.1288062994096,761.0,1857325.833336,0.997777005904828,2880,0.9996527777777777,ميدان احمد آباد,1215.0
2019-04,1070,2879,2879.0,712.4398518002779,885.0,2051114.333333,0.9996179228898924,2880,0.9996527777777777,,
2019-04,1071,2879,2300.0,682.0308819878261,795.0,1568671.028572,0.9989673913043479,2880,0.7986111111111112,میدان 25 آبان,1287.0
2019-04,1072,2879,2868.0,1007.9692215038355,1194.5,2890855.727273,0.9999418877266387,2880,0.9958333333333333,,
2019-04,1074,2879,2879.0,638.8648340197985,762.0,1839291.857143,0.9999131642931574,2880,0.9996527777777777,,
2019-04,1075,2879,2854.0,921.6491084639104,1147.0,2630386.555556,0.9999649614576034,2880,0.9909722222222223,حكيم عبدالرزاق,1045.0
2019-04,1077,2879,2879.0,484.5931623080931,604.0,1395143.714285,0.9982198680097256,2880,0.9996527777777777,5 رمضان مسجد سيد,1018.0
2019-04,1078,2879,2879.0,476.6627301146231,592.0,1372312.0,1.0,2880,0.9996527777777777,چهارراه وفايي,1017.0
2019-04,1079,2879,2879.0,483.0878198447378,607.0,1390809.833333,0.9999007592914206,2880,0.9996527777777777,طيب - مسجد سيد,1022.0
2019-04,1080,2879,2235.0,607.4467002237136,735.0,1357643.375,0.9986080053691275,2880,0.7760416666666666,توحيد دانشگاه,1089.0
2019-04,1081,2879,2879.0,457.4324733966655,549.0,1316948.090909,0.9998263292810005,2880,0.9996527777777777,سه راه حكيم نظامي (شهداي غزه),1078.0
2019-04,1082,2879,2879.0,488.5218633007989,597.0,1406454.444443,0.9991663772143105,2880,0.9996527777777777,توحيد شريعتي,1082.0
2019-04,1083,2879,2879.0,848.1191496137548,703.0,2441735.031738,0.9100382077110107,2880,0.9996527777777777,چهارراه امين (حكيم نظامي-شريعتي),1083.0
2019-04,1084,2879,2832.0,517.0717820317797,627.0,1464347.286714,0.9907939360875706,2880,0.9833333333333333,ميدان ارتش,1084.0
2019-04,1085,2879,2878.0,472.09252005872133,578.0,1358682.272729,0.9963806014593468,2880,0.9993055555555556,سه راه سيمين,1095.0
2019-04,1086,2879,2827.0,496.0355697049876,594.0,1402292.555556,0.9995755217545101,2880,0.9815972222222222,وحيد رودكي,1087.0
2019-04,1088,2879,2879.0,646.8197290725947,792.0,1862194.0,1.0,2880,0.9996527777777777,,
2019-04,1090,2879,2875.0,457.0650434775652,545.0,1314061.999998,0.9985391304347827,2880,0.9982638888888888,چهار راه توحيد نظر,1090.0
2019-04,1092,2879,2879.0,746.5102198947551,903.0,2149202.923077,0.999900758596735,2880,0.9996527777777777,پل وحيد,1091.0
2019-04,1093,2879,2875.0,636.4769478212174,765.0,1829871.224986,0.9550039975652174,2880,0.9982638888888888,جنوب فلزي,1093.0
2019-04,1094,2879,2879.0,842.4402222994095,978.0,2425385.4,0.9943890830149357,2880,0.9996527777777777,جنوب آذر,1094.0
2019-04,1095,2879,2774.0,504.84534967555874,594.5,1400441.0,0.9999098774333093,2880,0.9631944444444445,وحيد باغ درياچه,1096.0
2019-04,1109,2879,2879.0,554.1767974991317,665.0,1595475.0,0.998533442862105,2880,0.9996527777777777,شيخ مفيد شيخ صدوق,1109.0
2019-04,1112,2879,2868.0,629.8908149030683,783.0,1806526.857142,0.9997384937238494,2880,0.9958333333333333,هزار جریب آزادی,1106.0
2019-04,1113,2879,2878.0,647.6418809360667,762.0,1863913.333334,0.9999305072967339,2880,0.9993055555555556,دفاع مقدس,1080.0
2019-04,1115,2879,2876.0,666.1599443671766,795.5,1915876.0,1.0,2880,0.9986111111111111,,
2019-04,1116,2879,2879.0,831.1062237519972,1020.0,2392754.818182,0.9999421097603334,2880,0.9996527777777777,جنوب پل فردوسي,1116.0
2019-04,1117,2879,2879.0,441.437651962487,520.0,1270899.0,1.0,2880,0.9996527777777777,هتل پل,1117.0
2019-04,1119,2879,2799.0,527.8461695501965,653.0,1477441.428571,0.9996873883529832,2880,0.971875,,
2019-04,1501,2879,2866.0,584.7364154455688,682.0,1675854.566667,0.99819197034194,2880,0.9951388888888889,جي – اريسون,1467.0
2019-04,1502,2879,2246.0,574.175274562333,676.0,1289597.666667,0.9998886910062333,2880,0.7798611111111111,,
2019-04,1503,2879,2870.0,670.2498257839721,793.5,1923617.0,0.9987013,2880,0.9965277777777778,جي – شهيد رجائي,1466.0
2019-04,1504,2879,2869.0,582.4012695796445,678.0,1670909.242424,0.9988091115371209,2880,0.9961805555555555,جي – مسجد علي,1468.0
2019-05,1001,2957,2955.0,506.005322257868,596.0,1495245.727272,0.9999435986463621,2976,0.9929435483870968,اشراق - ابوريحان,1252.0
2019-05,1002,2957,2956.0,369.74564727097425,422.0,1092968.133333,0.9986468213802435,2976,0.9932795698924731,اشراق - فلاطوري,1253.0
2019-05,1010,2957,2952.0,404.93630226321136,458.888889,1195371.964281,0.857689701897019,2976,0.9919354838709677,چهارراه جهاد,1005.0
2019-05,1012,2957,2952.0,319.24322493224935,388.0,942406.0,1.0,2976,0.9919354838709677,چهار راه مصدق,1016.0
2019-05,1014,2957,2426.0,905.7128071953833,924.0,2197259.270256,0.6343779418796374,2976,0.8151881720430108,شمال پل فلزي,1014.0
2019-05,1016,2957,2945.0,547.6433194424447,649.090909,1612809.575758,0.916553813582343,2976,0.9895833333333334,امام خميني امام رضا,1259.0
2019-05,1017,2957,2956.0,2740.5515509526385,2889.5,8101070.384616,0.9999516718538565,2976,0.9932795698924731,,
2019-05,1018,2957,2935.0,345.1499091427598,398.0,1013014.983334,0.9957167236797273,2976,0.9862231182795699,سه راه نقشينه,1135.0
2019-05,1019,2957,,,,,,2976,,بعثت گلستان,1427.0
2019-05,1021,2957,2945.0,470.15246179966044,557.0,1384599.0,1.0,2976,0.9895833333333334,شمال پل آذر,1021.0
2019-05,1028,2957,2951.0,444.02860047441544,539.0,1310328.4,0.9992657841409692,2976,0.9915994623655914,آتشگاه - حجازي,1396.0
2019-05,1029,2957,2955.0,576.2329707519458,683.0,1702768.428572,0.9996615905245347,2976,0.9929435483870968,قدس - آتشگاه,1180.0
2019-05,1031,2957,2931.0,640.783691572842,730.0,1878137.0,0.9969578150801774,2976,0.9848790322580645,شيخ صدوق سعادت آباد,1111.0
2019-05,1032,2957,2718.0,614.3844627799853,665.5,1669896.969836,0.8479832947019869,2976,0.9133064516129032,چهارراه فرايبورگ,1114.0
2019-05,1033,2957,2931.0,394.6273550931423,459.0,1156652.777778,0.9990446946434663,2976,0.9848790322580645,سجاد سپه سالار,1105.0
2019-05,1034,2957,2953.0,569.2093539525905,685.0,1680875.222222,0.9983406705045715,2976,0.9922715053763441,چهارراه آپادانا,1110.0
2019-05,1035,2957,2946.0,638.685471826205,762.0,1881567.4,0.9985187942973524,2976,0.9899193548387096,چهارراه آبشار,1115.0
2019-05,1036,2957,2957.0,843.4297405671288,951.0,2494021.742857,0.9989854592492391,2976,0.9936155913978495,ميدان بزرگمهر,1067.0
2019-05,1037,2957,2957.0,419.8406831247886,504.0,1241468.9,0.9996310760906324,2976,0.9936155913978495,,
2019-05,1038,2957,2957.0,615.6287947757862,747.384615,1820414.346152,0.9284743777477173,2976,0.9936155913978495,,
2019-05,1039,2957,2956.0,535.1294993240866,633.0,1581842.800002,0.9883288673883627,2976,0.9932795698924731,جي پروين,1188.0
2019-05,1040,2957,2952.0,589.579945799458,716.5,1740440.0,1.0,2976,0.9919354838709677,,
2019-05,1042,2957,2947.0,370.8316932473702,452.0,1092841.0,1.0,2976,0.990255376344086,كمال ابن سينا,1048.0
2019-05,1043,2957,2955.0,1485.427593387817,1826.0,4389438.538461,0.9997824497461929,2976,0.9929435483870968,,
2019-05,1044,2957,2953.0,529.1460548594649,636.0,1562568.3,0.9819598123941755,2976,0.9922715053763441,ميدان قدس,1140.0
2019-05,1047,2957,2957.0,534.1102468718295,636.0,1579364.0,1.0,2976,0.9936155913978495,شمال فردوسي,1047.0
2019-05,1048,2957,2931.0,517.9191402251791,630.0,1518021.0,1.0,2976,0.9848790322580645,باغ گلدسته كمال اسماعيل,1458.0
2019-05,1051,2957,2956.0,380.3203653585927,461.0,1124227.0,1.0,2976,0.9932795698924731,چهار راه نقاشي,1055.0
2019-05,1053,2957,2956.0,359.6771538122463,439.0,1063205.666669,0.998695149188092,2976,0.9932795698924731,هشت بهشت نشاط,1053.0
2019-05,1054,2957,2956.0,461.8479122368065,572.0,1365222.428572,0.999830852503383,2976,0.9932795698924731,هشت بهشت گلزار,1051.0
2019-05,1057,2957,2952.0,626.7299006324525,720.0,1850106.666667,0.9997628726287263,2976,0.9919354838709677,صغير وليعصر,1050.0
2019-05,1058,2957,2544.0,390.20243710691824,464.5,992675.0,1.0,2976,0.8548387096774194,پل سرهنگ,1192.0
2019-05,1059,2957,2954.0,334.7498307379824,392.0,988851.0,1.0,2976,0.9926075268817204,پل تمدن,
2019-05,1065,2957,2950.0,463.42623728576274,561.857143,1367107.399993,0.7795482430508475,2976,0.991263440860215,,
2019-05,1066,2957,2951.0,565.4309171006438,646.0,1668586.636364,0.9999717610979328,2976,0.9915994623655914,حمزه هشت بهشت,
2019-05,1067,2957,2952.0,847.2990345572492,866.0,2501226.750013,0.9848238482384823,2976,0.9919354838709677,,
2019-05,1068,2957,2953.0,574.2563494757874,671.0,1695779.000002,0.9959363359295632,2976,0.9922715053763441,جي صيادشيرازي,1213.0
2019-05,1069,2957,2949.0,627.2116725066123,705.0,1849647.222222,0.9985418786029162,2976,0.9909274193548387,ميدان احمد آباد,1215.0
2019-05,1070,2957,2955.0,738.5889828913705,902.0,2182530.444444,0.9999661590524535,2976,0.9929435483870968,,
2019-05,1071,2957,2955.0,968.8505583756345,1153.0,2862953.4,0.9993866328257192,2976,0.9929435483870968,میدان 25 آبان,1287.0
2019-05,1072,2957,2957.0,1056.9357456878595,1261.0,3125358.999999,0.9985909198512005,2976,0.9936155913978495,,
2019-05,1074,2957,2957.0,647.3319000919852,771.0,1914160.428572,0.9997463645586744,2976,0.9936155913978495,,
2019-05,1075,2957,2930.0,928.8683352293515,1062.0,2721584.222222,0.9999317406143345,2976,0.9845430107526881,حكيم عبدالرزاق,1045.0
2019-05,1077,2957,2954.0,491.9220427505078,587.0,1453137.714285,0.9980534867975627,2976,0.9926075268817204,5 رمضان مسجد سيد,1018.0
2019-05,1078,2957,2911.0,476.08593839505323,562.0,1385886.166668,0.9973008811405015,2976,0.9781586021505376,چهارراه وفايي,1017.0
2019-05,1079,2957,2950.0,492.6620338983051,595.5,1453353.0,0.9999515738983051,2976,0.991263440860215,طيب - مسجد سيد,1022.0
2019-05,1080,2957,,,,,,2976,,توحيد دانشگاه,1089.0
2019-05,1081,2957,2957.0,455.9649829374366,556.0,1348288.454546,0.999915455191072,2976,0.9936155913978495,سه راه حكيم نظامي (شهداي غزه),1078.0
2019-05,1082,2957,2957.0,508.8468041934393,625.0,1504660.0,1.0,2976,0.9936155913978495,توحيد شريعتي,1082.0
2019-05,1083,2957,2957.0,557.1595836628339,682.222222,1647520.888891,0.9464998309097058,2976,0.9936155913978495,چهارراه امين (حكيم نظامي-شريعتي),1083.0
2019-05,1084,2957,2957.0,565.293592780859,669.0,1671573.153853,0.9927049198512006,2976,0.9936155913978495,ميدان ارتش,1084.0
2019-05,1085,2957,2957.0,473.7038829286439,570.0,1400742.38182,0.9953500328035171,2976,0.9936155913978495,سه راه سيمين,1095.0
2019-05,1086,2957,2872.0,500.48820024791087,602.0,1437402.111112,0.9988161559888579,2976,0.9650537634408602,وحيد رودكي,1087.0
2019-05,1088,2957,2957.0,651.3047007101792,782.0,1925908.0,1.0,2976,0.9936155913978495,,
2019-05,1090,2957,2957.0,475.5454852891444,576.0,1406188.0,0.9994927291173487,2976,0.9936155913978495,چهار راه توحيد نظر,1090.0
2019-05,1092,2957,2951.0,760.4144357844798,920.0,2243983.0,1.0,2976,0.9915994623655914,پل وحيد,1091.0
2019-05,1093,2957,2957.0,521.9460677111938,574.0,1543394.522222,0.9978479438620224,2976,0.9936155913978495,جنوب فلزي,1093.0
2019-05,1094,2957,2955.0,827.9829610829103,1012.0,2446689.65,0.9998958741116751,2976,0.9929435483870968,جنوب آذر,1094.0
2019-05,1095,2957,2382.0,522.2796409575986,625.0,1244070.104761,0.9962741393786734,2976,0.8004032258064516,وحيد باغ درياچه,1096.0
2019-05,1109,2957,2945.0,564.878013582343,690.0,1663565.75,0.9988681392190153,2976,0.9895833333333334,شيخ مفيد شيخ صدوق,1109.0
2019-05,1112,2957,2930.0,638.8884934177474,794.0,1871943.285714,0.999914675767918,2976,0.9845430107526881,هزار جریب آزادی,1106.0
2019-05,1113,2957,2949.0,654.7521193624957,789.0,1930864.0,1.0,2976,0.9909274193548387,دفاع مقدس,1080.0
2019-05,1115,2957,2954.0,682.0044008124577,800.0,2014641.0,1.0,2976,0.9926075268817204,,
2019-05,1116,2957,2957.0,853.6750084545147,1035.0,2524317.0,1.0,2976,0.9936155913978495,جنوب پل فردوسي,1116.0
2019-05,1117,2957,2957.0,453.42475481907337,533.0,1340777.0,1.0,2976,0.9936155913978495,هتل پل,1117.0
2019-05,1119,2957,2702.0,537.4632547320504,678.0,1452225.714286,0.9999537379718727,2976,0.9079301075268817,,
2019-05,1501,2957,2947.0,587.3828978622328,648.0,1731017.4,0.9994447363420427,2976,0.990255376344086,جي – اريسون,1467.0
2019-05,1502,2957,2871.0,590.1382793451759,654.0,1694287.0,0.9998693834900731,2976,0.9647177419354839,,
2019-05,1503,2957,2932.0,717.2770122783083,828.0,2103056.2,0.9995659188267394,2976,0.9852150537634409,جي – شهيد رجائي,1466.0
2019-05,1504,2957,2957.0,597.0572939384512,645.0,1765498.418176,0.9919964244166385,2976,0.9936155913978495,جي – مسجد علي,1468.0
2019-06,1001,2879,2871.0,488.7862955576455,553.0,1403305.454546,0.9998838969000348,2880,0.996875,اشراق - ابوريحان,1252.0
2019-06,1002,2879,2876.0,361.79874826147426,395.0,1040533.2,0.9987356189151599,2880,0.9986111111111111,اشراق - فلاطوري,1253.0
2019-06,1010,2879,2879.0,444.35487271587357,492.222222,1279297.678549,0.8769711705453282,2880,0.9996527777777777,چهارراه جهاد,1005.0
2019-06,1012,2879,2876.0,319.3480528511822,375.0,918445.0,1.0,2880,0.9986111111111111,چهار راه مصدق,1016.0
2019-06,1014,2879,2879.0,944.4649747467871,941.285714,2719114.662296,0.6796239270580063,2880,0.9996527777777777,شمال پل فلزي,1014.0
2019-06,1016,2879,2828.0,528.1679033635078,610.909091,1493658.830712,0.9159008500707214,2880,0.9819444444444444,امام خميني امام رضا,1259.0
2019-06,1017,2879,2878.0,1835.9938852390549,2016.0,5283990.401718,0.9701181289089646,2880,0.9993055555555556,,
2019-06,1018,2879,2611.0,347.1360525974722,385.0,906372.233332,0.9939815128303332,2880,0.9065972222222223,سه راه نقشينه,1135.0
2019-06,1019,2879,,,,,,2880,,بعثت گلستان,1427.0
2019-06,1021,2879,2875.0,458.13142028973914,536.0,1317127.833333,0.9999503106086958,2880,0.9982638888888888,شمال پل آذر,1021.0
2019-06,1028,2879,2867.0,458.0508545517963,544.0,1313231.8,0.9995930697593303,2880,0.9954861111111111,آتشگاه - حجازي,1396.0
2019-06,1029,2879,2879.0,592.7846970677318,686.0,1706627.142858,0.9997394928794721,2880,0.9996527777777777,قدس - آتشگاه,1180.0
2019-06,1031,2879,2874.0,690.7280234498955,773.0,1985152.339395,0.9948677954070981,2880,0.9979166666666667,شيخ صدوق سعادت آباد,1111.0
2019-06,1032,2879,2858.0,613.979179440168,635.8,1754752.49484,0.9435715304408677,2880,0.9923611111111111,چهارراه فرايبورگ,1114.0
2019-06,1033,2879,2879.0,385.1047817530392,449.0,1108716.666667,0.9994442514762071,2880,0.9996527777777777,سجاد سپه سالار,1105.0
2019-06,1034,2879,2879.0,560.5342518607155,657.0,1613778.111107,0.9963181660298716,2880,0.9996527777777777,چهارراه آپادانا,1110.0
2019-06,1035,2879,2868.0,634.4713156670153,735.0,1819663.733333,0.9997781161087865,2880,0.9958333333333333,چهارراه آبشار,1115.0
2019-06,1036,2879,2872.0,829.6119777158775,956.0,2382645.6,0.9999366928969359,2880,0.9972222222222222,ميدان بزرگمهر,1067.0
2019-06,1037,2879,2874.0,414.592310368824,480.0,1191538.3,0.9995887901878914,2880,0.9979166666666667,,
2019-06,1038,2879,2876.0,592.1991013264951,691.384615,1703164.615415,0.928571,2880,0.9986111111111111,,
2019-06,1039,2879,2877.0,529.3132050434481,623.0,1522834.09091,0.996726927702468,2880,0.9989583333333333,جي پروين,1188.0
2019-06,1040,2879,2879.0,584.459187217784,689.0,1682658.0,1.0,2880,0.9996527777777777,,
2019-06,1042,2879,2872.0,362.53481894150417,434.0,1041200.0,0.9998839369777158,2880,0.9972222222222222,كمال ابن سينا,1048.0
2019-06,1043,2879,2876.0,1482.2672158626565,1770.5,4263000.512821,0.9997764742698192,2880,0.9986111111111111,,
2019-06,1044,2879,2875.0,515.0121739130435,604.0,1480660.0,1.0,2880,0.9982638888888888,ميدان قدس,1140.0
2019-06,1047,2879,2864.0,535.9731145251396,621.5,1535027.0,1.0,2880,0.9944444444444445,شمال فردوسي,1047.0
2019-06,1048,2879,2792.0,512.9688395415473,602.0,1432209.0,1.0,2880,0.9694444444444444,باغ گلدسته كمال اسماعيل,1458.0
2019-06,1051,2879,2875.0,381.0546086956522,446.0,1095532.0,1.0,2880,0.9982638888888888,چهار راه نقاشي,1055.0
2019-06,1053,2879,2800.0,358.07488095285714,429.0,1002609.666668,0.9994897964285714,2880,0.9722222222222222,هشت بهشت نشاط,1053.0
2019-06,1054,2879,2869.0,449.0724493353085,542.0,1288388.857143,0.9998257232485186,2880,0.9961805555555555,هشت بهشت گلزار,1051.0
2019-06,1057,2879,2879.0,630.1323376172282,703.0,1814151.0,1.0,2880,0.9996527777777777,صغير وليعصر,1050.0
2019-06,1058,2879,2874.0,382.3625608907446,442.0,1098910.0,1.0,2880,0.9979166666666667,پل سرهنگ,1192.0
2019-06,1059,2879,2717.0,333.5311004784689,380.0,906204.0,1.0,2880,0.9434027777777778,پل تمدن,
2019-06,1065,2879,2612.0,475.9663503591118,567.0,1243224.107138,0.7830527947932618,2880,0.9069444444444444,,
2019-06,1066,2879,2866.0,538.3968787665736,607.0,1543045.454545,0.9999709235868807,2880,0.9951388888888889,حمزه هشت بهشت,
2019-06,1067,2879,2878.0,867.3606285236275,877.5,2496263.888891,0.9894023627519111,2880,0.9993055555555556,,
2019-06,1068,2879,2879.0,574.6641691073289,661.0,1654458.14286,0.9948332754428622,2880,0.9996527777777777,جي صيادشيرازي,1213.0
2019-06,1069,2879,2879.0,613.050634865231,671.0,1764972.777777,0.9997915943035777,2880,0.9996527777777777,ميدان احمد آباد,1215.0
2019-06,1070,2879,2876.0,729.4565754906121,870.0,2097917.111111,0.9999652294853965,2880,0.9986111111111111,,
2019-06,1071,2879,2879.0,991.2371656818339,1189.0,2853771.799998,0.9996960750260507,2880,0.9996527777777777,میدان 25 آبان,1287.0
2019-06,1072,2879,2866.0,1056.1253822208653,1215.0,3026855.345445,0.9840370195394278,2880,0.9951388888888889,,
2019-06,1074,2879,2079.0,661.2591905449735,781.0,1374757.857143,0.9999398749398749,2880,0.721875,,
2019-06,1075,2879,2876.0,940.3341446453408,1104.0,2704401.0,0.9999652294853965,2880,0.9986111111111111,حكيم عبدالرزاق,1045.0
2019-06,1077,2879,2879.0,493.6805438395276,580.0,1421306.285714,0.9995658214657868,2880,0.9996527777777777,5 رمضان مسجد سيد,1018.0
2019-06,1078,2879,2873.0,492.2313493428472,569.333333,1414180.666662,0.8584358235294118,2880,0.9975694444444444,چهارراه وفايي,1017.0
2019-06,1079,2879,2714.0,491.35531810353723,590.0,1333538.333333,0.9999473629329404,2880,0.9423611111111111,طيب - مسجد سيد,1022.0
2019-06,1080,2879,,,,,,2880,,توحيد دانشگاه,1089.0
2019-06,1081,2879,2879.0,465.7062111212227,541.0,1340768.181818,0.9998263292810005,2880,0.9996527777777777,سه راه حكيم نظامي (شهداي غزه),1078.0
2019-06,1082,2879,2879.0,491.7033692254255,587.0,1415614.0,1.0,2880,0.9996527777777777,توحيد شريعتي,1082.0
2019-06,1083,2879,2874.0,562.0317308538622,673.333333,1615279.194474,0.9154488517745303,2880,0.9979166666666667,چهارراه امين (حكيم نظامي-شريعتي),1083.0
2019-06,1084,2879,2879.0,598.9767280319555,702.0,1724454.000004,0.9934500673845086,2880,0.9996527777777777,ميدان ارتش,1084.0
2019-06,1085,2879,2879.0,477.8256654758597,564.0,1375660.090905,0.9966423660993401,2880,0.9996527777777777,سه راه سيمين,1095.0
2019-06,1086,2879,2739.0,494.9726177437021,586.0,1355730.0,1.0,2880,0.9510416666666667,وحيد رودكي,1087.0
2019-06,1088,2879,2879.0,658.2042375824939,775.0,1894970.0,1.0,2880,0.9996527777777777,,
2019-06,1090,2879,2879.0,444.5091659909691,511.0,1279741.888888,0.9996873914553664,2880,0.9996527777777777,چهار راه توحيد نظر,1090.0
2019-06,1092,2879,2871.0,751.4789272030652,881.0,2157496.0,1.0,2880,0.996875,پل وحيد,1091.0
2019-06,1093,2879,2879.0,506.4823434056964,562.0,1458162.666665,0.9975054494616187,2880,0.9996527777777777,جنوب فلزي,1093.0
2019-06,1094,2879,2879.0,808.7023271969434,971.0,2328254.0,1.0,2880,0.9996527777777777,جنوب آذر,1094.0
2019-06,1095,2879,,,,,,2880,,وحيد باغ درياچه,1096.0
2019-06,1109,2879,2874.0,556.5639352818372,658.0,1599564.75,0.9993041064718163,2880,0.9979166666666667,شيخ مفيد شيخ صدوق,1109.0
2019-06,1112,2879,2879.0,641.6119684414728,780.0,1847200.857143,0.9998263285863147,2880,0.9996527777777777,هزار جریب آزادی,1106.0
2019-06,1113,2879,2879.0,648.586662035429,756.0,1867281.0,1.0,2880,0.9996527777777777,دفاع مقدس,1080.0
2019-06,1115,2879,2879.0,679.4421674192428,785.0,1956114.0,1.0,2880,0.9996527777777777,,
2019-06,1116,2879,2871.0,834.4916563758272,992.0,2395825.545455,0.9999129226750261,2880,0.996875,جنوب پل فردوسي,1116.0
2019-06,1117,2879,2879.0,446.2807224730809,509.0,1284842.2,0.9997105470649532,2880,0.9996527777777777,هتل پل,1117.0
2019-06,1119,2879,2879.0,534.3639160423759,652.0,1538433.714286,0.9996960750260507,2880,0.9996527777777777,,
2019-06,1501,2879,2763.0,592.5720955483171,640.0,1637276.7,0.9997367817589576,2880,0.959375,جي – اريسون,1467.0
2019-06,1502,2879,2788.0,594.0697376499282,653.5,1656266.428568,0.9936782639885222,2880,0.9680555555555556,,
2019-06,1503,2879,2876.0,818.4914116828928,913.0,2353981.3,0.999747123783032,2880,0.9986111111111111,جي – شهيد رجائي,1466.0
2019-06,1504,2879,2876.0,602.4891705629346,648.0,1732758.854539,0.9822381324756607,2880,0.9986111111111111,جي – مسجد علي,1468.0
2019-07,1001,2975,2775.0,503.4471744472072,579.0,1397065.909091,0.99996997009009,2976,0.9324596774193549,اشراق - ابوريحان,1252.0
2019-07,1002,2975,2973.0,387.8592330978809,438.0,1153105.5,0.9987157154389505,2976,0.998991935483871,اشراق - فلاطوري,1253.0
2019-07,1010,2975,2918.0,477.39103076387937,544.444444,1393027.027769,0.8990061686086361,2976,0.980510752688172,چهارراه جهاد,1005.0
2019-07,1012,2975,2972.0,329.91016150740245,396.0,980493.0,1.0,2976,0.9986559139784946,چهار راه مصدق,1016.0
2019-07,1014,2975,2975.0,1033.2861844736135,991.571429,3074026.398809,0.6511844588235295,2976,0.9996639784946236,شمال پل فلزي,1014.0
2019-07,1016,2975,2965.0,569.2072992984823,658.0,1687699.64242,0.9710793632377741,2976,0.9963037634408602,امام خميني امام رضا,1259.0
2019-07,1017,2975,2971.0,1933.8598633736115,2055.846154,5745497.654083,0.9261912460451026,2976,0.9983198924731183,,
2019-07,1018,2975,2158.0,364.01984862511586,413.0,785554.833333,0.9999338012048193,2976,0.7251344086021505,سه راه نقشينه,1135.0
2019-07,1019,2975,,,,,,2976,,بعثت گلستان,1427.0
2019-07,1021,2975,2975.0,464.9761904763025,540.0,1383304.166667,0.9999519808403362,2976,0.9996639784946236,شمال پل آذر,1021.0
2019-07,1028,2975,2969.0,464.57729875378914,552.0,1379330.0,0.9996070498484337,2976,0.9976478494623656,آتشگاه - حجازي,1396.0
2019-07,1029,2975,2404.0,592.7858331364392,692.0,1425057.14286,0.99755615640599,2976,0.8077956989247311,قدس - آتشگاه,1180.0
2019-07,1031,2975,2969.0,686.8003919279219,776.0,2039110.363634,0.9955091636914786,2976,0.9976478494623656,شيخ صدوق سعادت آباد,1111.0
2019-07,1032,2975,2975.0,694.7428907563026,772.0,2066860.1,0.9983804447058823,2976,0.9996639784946236,چهارراه فرايبورگ,1114.0
2019-07,1033,2975,2964.0,388.3276728141025,459.0,1151003.222221,0.9994939271255061,2976,0.9959677419354839,سجاد سپه سالار,1105.0
2019-07,1034,2975,2965.0,579.0709762026981,692.0,1716945.444441,0.9991568296795953,2976,0.9963037634408602,چهارراه آپادانا,1110.0
2019-07,1035,2975,2969.0,650.6825867295386,771.0,1931876.6,0.9994794701919838,2976,0.9976478494623656,چهارراه آبشار,1115.0
2019-07,1036,2975,2962.0,854.4368332207968,1030.0,2530841.9,0.9999386164753545,2976,0.9952956989247311,ميدان بزرگمهر,1067.0
2019-07,1037,2975,2971.0,437.9256815886907,517.0,1301077.2,0.9998470060585661,2976,0.9983198924731183,,
2019-07,1038,2975,2973.0,618.0886180783721,750.615385,1837577.461547,0.9285710003363605,2976,0.998991935483871,,
2019-07,1039,2975,2973.0,534.4979665492768,627.0,1589062.454551,0.9979818446014127,2976,0.998991935483871,جي پروين,1188.0
2019-07,1040,2975,2971.0,603.6489397509256,728.0,1793441.0,1.0,2976,0.9983198924731183,,
2019-07,1042,2975,2963.0,367.95410057374283,438.0,1090248.0,1.0,2976,0.9956317204301075,كمال ابن سينا,1048.0
2019-07,1043,2975,2975.0,1530.8615901744538,1869.0,4554313.230769,0.9999279707563026,2976,0.9996639784946236,,
2019-07,1044,2975,2975.0,519.6275630252101,597.0,1545892.0,1.0,2976,0.9996639784946236,ميدان قدس,1140.0
2019-07,1047,2975,2821.0,547.6368764877702,615.0,1544883.628572,0.9900744416873449,2976,0.9479166666666666,شمال فردوسي,1047.0
2019-07,1048,2975,2945.0,524.0322241086587,603.0,1543274.9,0.999717034295416,2976,0.9895833333333334,باغ گلدسته كمال اسماعيل,1458.0
2019-07,1051,2975,2872.0,395.4231371866295,467.0,1135655.25,0.9999303621169917,2976,0.9650537634408602,چهار راه نقاشي,1055.0
