intersection_id,weekday,hour,volume_sum,observations,mean_volume
1059,3,14,106806.0,236,452.56779661016947
1059,3,15,99856.0,236,423.1186440677966
1059,3,16,104153.0,236,441.3262711864407
1059,3,17,108304.0,236,458.91525423728814
1059,3,18,107188.0,236,454.1864406779661
1059,3,19,106317.4,236,450.4974576271186
1059,3,20,101343.0,236,429.4194915254237
1059,3,21,91785.0,236,388.9194915254237
1059,3,22,82389.0,236,349.10593220338984
1059,3,23,74398.0,236,315.2457627118644
1059,4,0,65330.0,233,280.3862660944206
1059,4,1,47454.0,236,201.07627118644066
1059,4,2,29721.0,236,125.9364406779661
1059,4,3,15731.0,236,66.65677966101696
1059,4,4,11398.0,236,48.29661016949152
1059,4,5,14378.0,236,60.92372881355932
1059,4,6,25816.0,237,108.92827004219409
1059,4,7,43159.0,236,182.8771186440678
1059,4,8,56350.0,236,238.77118644067798
1059,4,9,70905.0,236,300.4449152542373
1059,4,10,88622.0,235,377.11489361702127
1059,4,11,101175.0,236,428.70762711864404
1059,4,12,103341.0,236,437.885593220339
1059,4,13,97316.0,236,412.35593220338984
1059,4,14,86781.0,236,367.71610169491527
1059,4,15,81900.0,236,347.03389830508473
1059,4,16,87353.0,236,370.1398305084746
1059,4,17,95683.0,237,403.7257383966245
1059,4,18,101426.0,236,429.771186440678
1059,4,19,101311.0,236,429.28389830508473
1059,4,20,93668.0,236,396.89830508474574
1059,4,21,86821.0,236,367.885593220339
1059,4,22,83673.0,236,354.54661016949154
1059,4,23,76250.0,236,323.09322033898303
1059,5,0,61522.0,234,262.9145299145299
1059,5,1,37910.0,236,160.635593220339
1059,5,2,20672.0,236,87.59322033898304
1059,5,3,11656.0,236,49.389830508474574
1059,5,4,14540.0,236,61.610169491525426
1059,5,5,24179.0,236,102.45338983050847
1059,5,6,49710.0,235,211.53191489361703
1059,5,7,85945.0,233,368.862660944206
1059,5,8,104563.0,233,448.76824034334766
1059,5,9,104680.0,234,447.35042735042737
1059,5,10,106346.0,234,454.47008547008545
1059,5,11,108053.0,236,457.85169491525426
1059,5,12,108946.0,236,461.635593220339
1059,5,13,109915.0,235,467.72340425531917
1059,5,14,98986.0,232,426.66379310344826
1059,5,15,89956.0,225,399.80444444444447
1059,5,16,92556.0,220,420.7090909090909
1059,5,17,98208.0,220,446.4
1059,5,18,99608.0,221,450.71493212669685
1059,5,19,100127.0,224,446.9955357142857
1059,5,20,96539.0,224,430.97767857142856
1059,5,21,88729.0,224,396.11160714285717
1059,5,22,79256.0,224,353.82142857142856
1059,5,23,65237.0,224,291.23660714285717
1059,6,0,48797.0,219,222.8173515981735
1059,6,1,30626.0,224,136.72321428571428
1059,6,2,17476.0,224,78.01785714285714
1059,6,3,10154.0,224,45.330357142857146
1059,6,4,13661.0,224,60.986607142857146
1059,6,5,24079.0,224,107.49553571428571
1059,6,6,48515.0,226,214.66814159292036
1059,6,7,84178.0,228,369.20175438596493
1059,6,8,102037.0,228,447.530701754386
1059,6,9,102840.0,230,447.1304347826087
1059,6,10,103146.0,228,452.39473684210526
1059,6,11,104236.0,228,457.17543859649123
1059,6,12,104940.0,228,460.2631578947368
1059,6,13,107433.0,228,471.19736842105266
1059,6,14,98051.0,229,428.1703056768559
1059,6,15,92711.0,228,406.62719298245617
1059,6,16,97537.0,228,427.7938596491228
1059,6,17,103507.0,228,453.9780701754386
1059,6,18,103733.0,228,454.969298245614
1059,6,19,102967.0,228,451.609649122807
1059,6,20,99004.0,228,434.2280701754386
1059,6,21,92231.0,228,404.5219298245614
1059,6,22,81754.0,228,358.5701754385965
1059,6,23,67482.0,228,295.9736842105263
1064,0,0,60957.14286,219,278.3431180821918
1064,0,1,34871.571426,222,157.07915056756758
1064,0,2,17322.742859,222,78.03037323873875
1064,0,3,8572.999996,216,39.6898147962963
1064,0,4,6010.142855,220,27.31883115909091
1064,0,5,10408.000002,220,47.30909091818182
1064,0,6,37119.904763,220,168.72683983181818
1064,0,7,96122.952381,220,436.92251082272725
1064,0,8,112790.190476,217,519.7704630230415
1064,0,9,115167.428569,218,528.2909567385321
1064,0,10,116261.857148,221,526.071751800905
1064,0,11,118296.857138,223,530.4791799910314
1064,0,12,118950.857139,221,538.2391725746606
1064,0,13,121047.142861,222,545.2574002747748
1064,0,14,121297.571425,223,543.9352978699552
1064,0,15,104115.380951,222,468.988202481982
1064,0,16,104886.476186,222,472.46160444144147
1064,0,17,118030.142861,227,519.9565764801762
1064,0,18,122995.71428700001,228,539.4548872236843
1064,0,19,122923.714284,228,539.1390977368421
1064,0,20,122721.857141,228,538.2537593903509
1064,0,21,118724.0,228,520.719298245614
1064,0,22,106481.142857,228,467.02255639035087
1064,0,23,86343.285712,228,378.69862154385964
1064,1,0,61496.999998,223,275.77130043946187
1064,1,1,34970.285718,224,156.11734695535714
1064,1,2,17393.285714999998,220,79.06038961363636
1064,1,3,8468.000003,221,38.31674209502262
1064,1,4,5836.657143,218,26.773656619266056
1064,1,5,10847.200004,220,49.30545456363637
1064,1,6,36791.247617,220,167.23294371363636
1064,1,7,93027.952379,220,422.8543289954545
1064,1,8,111080.495239,221,502.62667528959275
1064,1,9,111968.019049,222,504.36044616666663
1064,1,10,111768.371427,220,508.0380519409091
1064,1,11,114417.285717,220,520.0785714409092
1064,1,12,115184.095236,218,528.3674093394495
1064,1,13,118134.57143,220,536.9753246818182
1064,1,14,117756.619047,220,535.2573593045455
1064,1,15,102736.999997,222,462.7792792657658
1064,1,16,105822.857147,226,468.24273073893806
1064,1,17,118160.000004,228,518.2456140526316
1064,1,18,121626.714289,230,528.8118012565217
1064,1,19,121461.857145,228,532.727443618421
1064,1,20,119490.142857,225,531.0673015866666
1064,1,21,115249.857148,226,509.9551201238938
1064,1,22,103245.285719,224,460.9164541026786
1064,1,23,84088.999995,225,373.7288888666667
1064,2,0,63425.428572,229,276.96693699563315
1064,2,1,37221.000003,228,163.2500000131579
1064,2,2,18479.57143,227,81.40780365638767
1064,2,3,9387.714287,227,41.35556954625551
1064,2,4,7120.142859,228,31.228696749999997
1064,2,5,11582.571429,227,51.024543740088106
1064,2,6,37054.999998,224,165.42410713392857
1064,2,7,94438.714289,225,419.72761906222223
1064,2,8,113883.28571,228,499.4880952192982
1064,2,9,113929.142857,225,506.35174603111113
1064,2,10,114714.666668,223,514.4155455964126
1064,2,11,116572.857143,224,520.4145408169643
1064,2,12,114669.857137,218,526.0085189770642
1064,2,13,115415.857145,215,536.8179402093024
1064,2,14,112838.761909,214,527.2839341542056
1064,2,15,99905.380952,218,458.281564
1064,2,16,101392.571426,217,467.24687293087555
1064,2,17,110568.714287,216,511.8921957731481
1064,2,18,118143.047619,222,532.1758901756757
1064,2,19,124194.857142,232,535.3226600948276
1064,2,20,123449.66666799999,232,532.1106321896551
1064,2,21,119138.38095199999,231,515.7505668917748
1064,2,22,108508.380947,232,467.70853856465516
1064,2,23,87524.857139,227,385.5720578810573
1064,3,0,64712.571433,219,295.49119375799086
1064,3,1,38861.619047,221,175.8444300769231
1064,3,2,19610.619048,223,87.9399957309417
1064,3,3,9634.047616,224,43.00914114285714
1064,3,4,6782.095236,227,29.877071524229077
1064,3,5,10819.904765,228,47.45572265350877
1064,3,6,34056.761905,228,149.37176274122805
1064,3,7,85150.285713,228,373.4661654078948
1064,3,8,111141.142858,228,487.46115288596496
1064,3,9,114761.000003,227,505.55506609251097
1064,3,10,122646.571427,234,524.1306471239317
1064,3,11,125253.142852,234,535.2698412478633
1064,3,12,129167.999997,238,542.7226890630252
1064,3,13,129607.714286,238,544.570228092437
1064,3,14,122399.952378,237,516.4554952658228
1064,3,15,103140.190478,239,431.54891413389123
1064,3,16,103999.00000100001,236,440.67372881779664
1064,3,17,115165.285716,237,485.9294755949367
1064,3,18,121774.619055,232,524.890599375
1064,3,19,121868.428574,226,539.2408343982302
1064,3,20,120228.904764,224,536.7361819821429
1064,3,21,112625.619046,221,509.61818572850683
1064,3,22,102761.428573,221,464.98383969683255
1064,3,23,91351.14285999999,223,409.64638053811655
1064,4,0,78690.857143,222,354.46332046396395
1064,4,1,56892.857143,224,253.98596938839287
1064,4,2,34138.999998,227,150.39207047577094
1064,4,3,18277.000002,226,80.87168142477877
1064,4,4,10872.571427,224,48.538265299107145
1064,4,5,10731.857141,221,48.5604395520362
1064,4,6,20043.714285000002,223,89.88212683856503
1064,4,7,38951.428570000004,220,177.05194804545457
1064,4,8,51204.857144,219,233.8121330776256
1064,4,9,60202.000001,219,274.894977173516
1064,4,10,77534.571431,220,352.4298701409091
1064,4,11,92121.142859,220,418.7324675409091
1064,4,12,103040.857143,223,462.0666239596413
1064,4,13,102191.714287,226,452.1757269336283
1064,4,14,88989.857139,223,399.0576553318386
1064,4,15,74420.095239,229,324.97858182969435
1064,4,16,78537.80952,227,345.9815397356828
1064,4,17,92836.857139,226,410.78255371238936
1064,4,18,107892.80952,228,473.2140768421052
1064,4,19,112864.523808,222,508.3987558918919
1064,4,20,113660.142855,224,507.41135203125
1064,4,21,105815.28572,224,472.3896683928571
1064,4,22,101788.428573,228,446.4404761973684
1064,4,23,92541.380953,227,407.67128173127753
1064,5,0,74635.666669,229,325.9199417860262
1064,5,1,43584.047615,232,187.8622742025862
1064,5,2,20111.761907,226,88.99009693362832
1064,5,3,9941.714282,227,43.79609815859031
1064,5,4,6920.428574,231,29.958565255411255
1064,5,5,11283.714285,234,48.22100121794872
1064,5,6,38904.666669,234,166.25925926923077
1064,5,7,99092.095238,232,427.1211001637931
1064,5,8,117452.523812,233,504.0880850300429
1064,5,9,121546.23809299999,237,512.8533252869198
1064,5,10,123375.809529,238,518.3857543235295
1064,5,11,124216.285711,237,524.1193489915612
1064,5,12,125605.952384,235,534.4934144
1064,5,13,128058.571427,241,531.3633669170125
1064,5,14,127735.42857,244,523.505854795082
1064,5,15,112386.999997,244,460.60245900409836
1064,5,16,112839.33333,244,462.45628413934423
1064,5,17,123465.76190499999,241,512.3060659958506
1064,5,18,128754.52381,240,536.4771825416667
1064,5,19,127832.142857,239,534.862522414226
1064,5,20,126292.714286,237,532.8806509957806
1064,5,21,119131.428572,236,504.7941888644068
1064,5,22,106542.571423,236,451.4515738262712
1064,5,23,85079.857145,235,362.04194529787236
1064,6,0,58232.000002,222,262.30630631531534
1064,6,1,34847.428572,229,152.17217717030567
1064,6,2,17700.22857,236,75.00096851694914
1064,6,3,9186.000005,234,39.256410277777775
1064,6,4,6590.714288,232,28.40825124137931
1064,6,5,10804.714288,232,46.57204434482758
1064,6,6,36736.476191,231,159.03236446320346
1064,6,7,94795.495237,228,415.7697159517544
1064,6,8,112356.857143,229,490.64129756768557
1064,6,9,115502.142854,230,502.18322980000005
1064,6,10,117877.428574,228,517.0062656754386
1064,6,11,119421.714283,228,523.7794486096491
1064,6,12,122313.285709,231,529.4947433290043
1064,6,13,119493.285711,223,535.8443305426009
1064,6,14,113135.857141,219,516.6020874018265
1064,6,15,100780.14285799999,219,460.18330072146114
1064,6,16,103741.857141,220,471.55389609545455
1064,6,17,114011.85714400001,221,515.8907563076923
1064,6,18,118913.000002,220,540.5136363727273
1064,6,19,117283.571432,220,533.1071428727273
1064,6,20,119888.57143,224,535.2168367410715
1064,6,21,115113.857142,224,513.9011479553571
1064,6,22,103643.000004,224,462.6919643035714
1064,6,23,83916.285712,224,374.62627549999996
1065,0,0,78220.464289,233,335.7101471630901
1065,0,1,43515.821426,236,184.38907383898305
1065,0,2,20733.089288,236,87.85207325423728
1065,0,3,11570.285717,236,49.0266343940678
1065,0,4,8581.410712,236,36.36190979661017
1065,0,5,13150.303573000001,236,55.721625309322036
1065,0,6,52138.803582,236,220.9271338220339
1065,0,7,117757.03572,236,498.97049033898304
1065,0,8,132579.035709,236,561.7755750381356
1065,0,9,142734.178573,236,604.805841411017
1065,0,10,147419.178566,236,624.6575362966101
1065,0,11,146222.535712,236,619.5870157288136
1065,0,12,148454.285718,236,629.0435835508474
1065,0,13,146589.089283,236,621.1402088262712
1065,0,14,147221.178575,236,623.8185532838983
1065,0,15,135613.428567,230,589.6236024652173
1065,0,16,143315.87500200002,236,607.2706567881356
1065,0,17,145312.482144,233,623.6587216480688
1065,0,18,143150.017859,236,606.5678722838984
1065,0,19,141054.94643,236,597.6904509745763
1065,0,20,139073.625001,236,589.295021190678
1065,0,21,138377.214288,236,586.344128338983
1065,0,22,134940.482147,236,571.7817040127119
1065,0,23,113351.767851,240,472.2990327125
1065,1,0,79642.017854,234,340.35050364957266
1065,1,1,43882.142857,236,185.94128329237287
1065,1,2,20825.107144,236,88.24197942372882
1065,1,3,10313.821428,236,43.70263316949152
1065,1,4,7966.392858,236,33.755901940677965
1065,1,5,13385.553572,236,56.718447338983054
1065,1,6,51216.946425,236,217.02095942796612
1065,1,7,115744.553569,236,490.4430235974576
1065,1,8,129883.73213599999,236,550.3547971864407
1065,1,9,139374.125,233,598.1722103004291
1065,1,10,139710.053569,232,602.1985067629311
1065,1,11,142586.892858,232,614.598676112069
1065,1,12,143355.892858,232,617.9133312844828
1065,1,13,141300.446433,233,606.4396842618025
1065,1,14,142758.23214500002,236,604.9077633262713
1065,1,15,136941.946426,236,580.2624848559323
1065,1,16,139317.446429,236,590.3281628347457
1065,1,17,143193.91071,236,606.7538589406779
1065,1,18,142749.732144,236,604.8717463728814
1065,1,19,139188.767859,233,597.3766860901288
1065,1,20,137783.357147,233,591.3448804592275
1065,1,21,141048.964283,236,597.6651028940678
1065,1,22,132048.678567,233,566.7325260386266
1065,1,23,108579.821431,231,470.042517017316
1065,2,0,77259.499998,223,346.45515694170405
1065,2,1,43333.392850000004,224,193.45264665178573
1065,2,2,21725.58928,227,95.70744176211454
1065,2,3,12331.017853,232,53.15093902155172
1065,2,4,8569.839284,232,36.93896243103448
1065,2,5,13750.19643,232,59.26808806034483
1065,2,6,50932.178570000004,232,219.53525245689656
1065,2,7,115784.803577,232,499.0724292112069
1065,2,8,128350.16072,232,553.2334513793104
1065,2,9,141896.232146,232,611.6216902844827
1065,2,10,143145.857138,231,619.6790352294372
1065,2,11,142718.446432,232,615.1657173793103
1065,2,12,146717.250001,232,632.4019396594828
1065,2,13,143217.875001,232,617.3184267284483
1065,2,14,142565.553569,232,614.5066964181035
1065,2,15,136135.410711,231,589.3307822987014
1065,2,16,141381.035721,232,609.401016038793
1065,2,17,144417.464287,232,622.4890702025863
1065,2,18,142779.142857,232,615.4273399008621
1065,2,19,141010.499997,232,607.8038792974138
1065,2,20,140012.571427,233,600.91232372103
1065,2,21,137651.374996,232,593.3248922241379
1065,2,22,132398.678569,232,570.6839593491379
1065,2,23,114467.767856,232,493.3955511034483
1065,3,0,85443.19643,231,369.8839672294372
1065,3,1,48656.660716,232,209.72698584482757
1065,3,2,22641.142851,232,97.59113297844827
1065,3,3,12199.892862,233,52.36005520171674
1065,3,4,8663.69643,232,37.343519094827585
1065,3,5,13701.339286,232,59.0574969224138
1065,3,6,44680.053572,231,193.42014533333332
1065,3,7,100911.857142,230,438.74720496521735
1065,3,8,129323.55357,228,567.2085682894736
1065,3,9,142861.107148,231,618.4463512900434
1065,3,10,145486.874993,231,629.8133116580087
1065,3,11,144132.071424,231,623.9483611428572
1065,3,12,142998.857136,232,616.3743842068966
1065,3,13,145782.357143,232,628.3722290646551
1065,3,14,143317.303572,232,617.7469981551724
1065,3,15,131325.035713,232,566.0561884181034
1065,3,16,134150.696428,232,578.2357604655173
1065,3,17,143862.892862,232,620.0986761293104
1065,3,18,146466.910717,232,631.3228910215516
1065,3,19,147528.982144,232,635.9007851034484
1065,3,20,143718.446436,232,619.4760622241379
1065,3,21,140871.57143,231,609.8336425541127
1065,3,22,134921.428567,232,581.5578817543103
1065,3,23,119897.285721,232,516.7986453491379
1065,4,0,100541.053568,229,439.04390204366814
1065,4,1,70952.910715,232,305.8315117025862
1065,4,2,39786.714288,232,171.49445813793105
1065,4,3,20222.964288,232,87.16794951724138
1065,4,4,12105.196425,232,52.17757079741379
1065,4,5,13779.857145,232,59.39593596982758
1065,4,6,30056.375003999998,233,128.99731761373388
1065,4,7,53854.000008999996,232,232.12931038362066
1065,4,8,76031.71429,232,327.7229064224138
1065,4,9,89415.892857,232,385.41333128017243
1065,4,10,112279.535713,232,483.96351600431035
1065,4,11,125820.12500100001,229,549.4328602663755
1065,4,12,133325.482145,228,584.7608866008771
1065,4,13,132519.839288,230,576.1732142956521
1065,4,14,118704.053572,232,511.6554033275862
1065,4,15,102672.714291,232,442.55480297844827
1065,4,16,106410.392858,232,458.6654864568966
1065,4,17,119058.499997,232,513.1831896422414
1065,4,18,135392.48214500002,231,586.1146413203464
1065,4,19,145524.339285,232,627.2600831249999
1065,4,20,143132.160713,231,619.6197433463203
1065,4,21,134483.39285899999,230,584.7104037347825
1065,4,22,129214.51785999999,232,556.9591287068965
1065,4,23,117166.696428,232,505.0288639137931
1065,5,0,91302.98213799999,230,396.9694875565217
1065,5,1,51591.410715,232,222.37677032327585
